x,y,theta,mag,J,min_J,J3,min_J3,J9,min_J9,correlation_J_J3,correlation_J_J9,correlation_J3_J9
-3,-3,90,0.5,1.0179913102798215,0.9034422736345261,1.0455921491858577,0.7295979650081245,1.0524609863251477,0.14947604378379978,0.970805518483202,0.8700121206923767,0.927282625297146
-3,-3,90,1.0,0.9995580245927941,0.8060653841134414,0.9870055007141195,0.5803086364599643,0.8830618195748716,-0.2967157128349005,0.9704892186845951,0.7604828242881269,0.8656625011033794
-3,-3,90,1.5,0.9805924707973659,0.6758544588209833,0.9284188522423801,0.3154002500259227,0.7136626528245864,-1.0692071496291673,0.9387216734935464,0.6941891861682488,0.8756332235166759
-3,-3,90,2.0,0.9616269170019371,0.5456435335285224,0.8698322037706403,0.05049186359186965,0.5442634860743372,-1.8416985864233981,0.9200111866656915,0.6835969628858282,0.893143027896213
-3,-3,90,2.5,0.9426613632065085,0.4154326082360643,0.8112455552988996,-0.21441652284217522,0.3748643193240673,-2.6141900232176596,0.9111667193810491,0.6856209993468411,0.9042810917955222
-3,-3,90,3.0,0.9236958094110808,0.2852216829436048,0.75265890682716,-0.4793249092762198,0.205465152573797,-3.386681460011898,0.9067090395057447,0.6896880361732519,0.9112781283272853
-3,-3,90,3.5,0.9047302556156522,0.15501075765114503,0.6940722583554236,-0.7442332957102719,0.03606598582351184,-4.159172896806165,0.9042507454637373,0.6935926255217288,0.9159397134572107
-3,-3,90,4.0,0.8857647018202223,0.024799832358685825,0.635485609883684,-1.009141682144322,-0.13333318092674568,-4.931664333600412,0.902786530665751,0.6969388723012765,0.9192254242830323
-3,-3,90,4.5,0.8667991480247944,-0.10541109293377376,0.5768989614119439,-1.2740500685783631,-0.30273234767700913,-5.704155770394679,0.9018591510643627,0.6997352877014452,0.9216502223225622
-3,-3,90,5.0,0.847833594229366,-0.23562201822623138,0.5183123129402062,-1.538958455012406,-0.4721315144272943,-6.476647207188941,0.9012424424582489,0.7020699847824969,0.9235064399977635
-3,-3,100,0.5,1.0216600192344967,0.8965059443011256,1.0573425991885077,0.7170562767892383,1.086557427196004,0.22948837292864926,0.969123251934641,0.9162300217787807,0.9653238519790216
-3,-3,100,1.0,1.0068391578407418,0.821575307274616,1.0109679957617408,0.6116572409247214,0.9441905409462008,-0.21245653042003748,0.9831476551268767,0.8512844284771749,0.8968423507931009
-3,-3,100,1.5,0.9914643956717204,0.6991431986548008,0.9635287908046899,0.3654637784310725,0.791730092638299,-0.9583339303822224,0.9710017472199497,0.7287540265149497,0.8441149440463961
